date,open,high,low,close,Volume BTC,Volume USDT
2/16/2018 6:00,10055.03,10090.11,9810,9824.49,1789.05,17794583.71
2/16/2018 7:00,9824.49,9916.88,9679.16,9688.5,2344.2,22983981.74
2/16/2018 8:00,9688.5,9957.23,9666,9904.2,2056.01,20194423.58
2/16/2018 9:00,9904.2,9973.86,9831,9844.99,1287.34,12755563
2/16/2018 10:00,9844.99,9868.91,9734,9757.93,1460.62,14309738.38
2/16/2018 11:00,9758,9810,9671.66,9799.43,1413.88,13773956.44
2/16/2018 12:00,9799.43,9867,9740,9849.73,1254.07,12311904.27
2/16/2018 13:00,9849.73,9944,9820,9829.9,1265.22,12501212.49
2/16/2018 14:00,9829.9,10079,9821,10025.65,1656.09,16524175.89
2/16/2018 15:00,10025.65,10132,10022,10039.98,1843.56,18560635.16
2/16/2018 16:00,10039.98,10150,10000.01,10084.22,1488.48,15023134.22
2/16/2018 17:00,10084.22,10100.23,10030,10055.38,1004.49,10107417.34
2/16/2018 18:00,10055.38,10058.91,9865,9945,1762.7,17513711.98
2/16/2018 19:00,9945,10048.03,9881.53,10030.66,1000.86,9977894.35
2/16/2018 20:00,10030.66,10039.99,9927.93,10014.74,816.34,8157867.21
2/16/2018 21:00,10014.74,10096,10000.07,10055,980.42,9860294.1
2/16/2018 22:00,10055,10199,10025,10179.97,1367.42,13850315
2/16/2018 23:00,10179.97,10213.3,10131.07,10159.98,976.78,9938123.16
2/17/2018 0:00,10159.98,10193.25,10050,10167,1325.66,13402429.06
2/17/2018 1:00,10167,10320.01,10150,10309,1812.65,18555272.49
2/17/2018 2:00,10316.03,10438,10280.84,10325.01,2160.51,22397020.29
2/17/2018 3:00,10325.01,10489.66,10321.79,10459.04,1404.45,14630986.43
2/17/2018 4:00,10459.04,10542.91,10439.49,10527.02,1534.2,16109227.65
2/17/2018 5:00,10527.02,10533,10418.01,10499.99,1288.36,13508248.93
2/17/2018 6:00,10499.99,10760,10499.86,10750.03,2332.91,24867835.78
2/17/2018 7:00,10750.03,10753,10570.41,10727.91,2190.09,23382595.63
2/17/2018 8:00,10727.91,10875.71,10693,10805.36,2114.66,22834803.15
2/17/2018 9:00,10805.36,10860.75,10631,10659,1738.75,18730157.74
2/17/2018 10:00,10659,10777,10580,10634,2294.33,24479115.52
2/17/2018 11:00,10634,10746.9,10605,10683,1370.9,14646919.15
2/17/2018 12:00,10683,10869,10680,10803.61,1546,16696663.14
2/17/2018 13:00,10803.61,10822.54,10655,10660,1440.23,15436909.48
2/17/2018 14:00,10660,10684,10499.86,10658.59,2229.86,23634984.86
2/17/2018 15:00,10658.59,10740.97,10627.97,10731.48,1252.96,13391606.93
2/17/2018 16:00,10731.48,10835,10684.16,10790,1364.76,14689149.02
2/17/2018 17:00,10790,10806,10715,10745.2,1328.99,14310750.91
2/17/2018 18:00,10745.2,10778.5,10674,10752.96,1096.02,11755025.47
2/17/2018 19:00,10752.96,10772,10675.9,10720,858.38,9214993.92
2/17/2018 20:00,10722.99,10773.41,10675.1,10745,956.09,10248314.69
2/17/2018 21:00,10745,10828,10739.03,10818.99,798.68,8618921.41
2/17/2018 22:00,10818.99,10944,10721,10915,1450.75,15747900.01
2/17/2018 23:00,10900,11075.07,10900,11039.55,2545.75,28005673.95
2/18/2018 0:00,11039.55,11098.86,10945,11098.86,1382.97,15232971.2
2/18/2018 1:00,11098.86,11235,11060.96,11190,1901.44,21215720.36
2/18/2018 2:00,11190,11274,11041,11059.31,1783.21,19956342.87
2/18/2018 3:00,11059.31,11188,10751.5,10801.1,3103.09,33963747
2/18/2018 4:00,10800,10940,10757.04,10898.54,1927.01,20891926.08
2/18/2018 5:00,10898.54,10921.74,10328,10328.34,4230.98,44720844.66
2/18/2018 6:00,10328.34,10637.75,10323,10425,3672.09,38506438.87
2/18/2018 7:00,10425,10624,10391.75,10589.76,2683.98,28196764.28
2/18/2018 8:00,10589.76,10599.93,10285,10333.94,2613.72,27279107.04
2/18/2018 9:00,10333.94,10424.78,10080,10101.1,3556.38,36501186.59
2/18/2018 10:00,10101.1,10478,10101.1,10470,3479.04,35916787.28
2/18/2018 11:00,10470,10580,10405.51,10555.94,2374.14,24924595.52
2/18/2018 12:00,10550,10567.95,10350,10507.4,2180.67,22803240.6
2/18/2018 13:00,10507.4,10795,10450,10688.33,2615.18,27905247.18
2/18/2018 14:00,10688.33,10767.21,10605.07,10743.03,1808.93,19348270.05
2/18/2018 15:00,10743.03,10850,10550.9,10633.73,2351.78,25215041.21
2/18/2018 16:00,10633.73,10698,10411.71,10570,2339.41,24619761.64
2/18/2018 17:00,10570,10747.76,10547.53,10743,1688.17,17970757.55
2/18/2018 18:00,10743,10774.17,10550,10745,1670.26,17836167.54
2/18/2018 19:00,10745,10874.99,10670.1,10831.26,1657.35,17850834.21
2/18/2018 20:00,10831.26,10837.1,10681,10765.49,1393.35,15013399.18
2/18/2018 21:00,10765.49,10770,10601,10740.37,1265.86,13527322.26
2/18/2018 22:00,10740.37,10745,10540,10570,1127.01,11993829.04
2/18/2018 23:00,10570,10576,10331,10388.87,2353.54,24577606.32
2/19/2018 0:00,10383.43,10484.99,10270.33,10475.02,802.78,8306026.78
2/19/2018 1:00,10475.02,10639,10395,10625.6,1071.47,11311490.71
2/19/2018 2:00,10625.6,10626,10417.45,10563.75,1377.25,14505151.67
2/19/2018 3:00,10563.75,10620,10440,10499,1106.01,11664097.42
2/19/2018 4:00,10499,10575,10480,10516.3,677.28,7133853.79
2/19/2018 5:00,10515.97,10549.97,10334,10448.22,1249.85,13041438.9
2/19/2018 6:00,10448.22,10510.78,10381,10465,820.99,8599130.47
2/19/2018 7:00,10465,10843,10457.74,10815.62,2641.82,28316299.96
2/19/2018 8:00,10815.62,10866.86,10672.01,10779.82,1874.73,20227642.82
2/19/2018 9:00,10779.82,10947.01,10733,10929.91,1788.86,19385365.3
2/19/2018 10:00,10929.91,11031.31,10875.01,10891,2526.79,27666787.3
2/19/2018 11:00,10891,10958.89,10851.83,10918.84,1733.5,18900726.79
2/19/2018 12:00,10918.84,10987.77,10880,10897.01,1225.24,13390692.35
2/19/2018 13:00,10897.01,10959,10855,10945.22,1097.38,11961109.23
2/19/2018 14:00,10945.22,10987,10896,10940,990.07,10829070.14
2/19/2018 15:00,10940,11219,10939.99,11171.71,2957.01,32854170.78
2/19/2018 16:00,11171.71,11250,11036,11075.91,2074.46,23169240.53
2/19/2018 17:00,11075.91,11102.56,10881,10940,2187.56,24066914.2
2/19/2018 18:00,10940,11135,10930,11067,1491.84,16464743.83
2/19/2018 19:00,11082.94,11190,11040.01,11126.06,1267.53,14106343.83
2/19/2018 20:00,11126.06,11208,11059,11202.02,1122.89,12501838.02
2/19/2018 21:00,11202.02,11212,11005,11098,1697.68,18866534.44
2/19/2018 22:00,11098,11169.96,11050.3,11077.07,1091.6,12127035.23
2/19/2018 23:00,11077.07,11174.97,11042,11153,1058.95,11779191.26
2/20/2018 0:00,11153,11432.85,11141,11409,2769.65,31424383.99
2/20/2018 1:00,11409,11516.51,11382.82,11476.32,2655.35,30410357.25
2/20/2018 2:00,11476.32,11500.1,11326.6,11373.99,1436.02,16412365.49
2/20/2018 3:00,11373.99,11483,11332.12,11424.1,1339.2,15268662.64
2/20/2018 4:00,11424.1,11545,11415,11465.03,1360.6,15627589.55
2/20/2018 5:00,11465.03,11488,11380,11451.33,1194.35,13662848.37
2/20/2018 6:00,11451.33,11590,11439.71,11568.1,1511.41,17374217.81
2/20/2018 7:00,11568.1,11650,11501.62,11535,1642.8,19017770.39
2/20/2018 8:00,11535,11585,11330.99,11365,1955.08,22374634.66
2/20/2018 9:00,11365,11386.27,11156,11338,2995.87,33769755.69
2/20/2018 10:00,11338,11436,11257.46,11396.62,1422.06,16160194.16
2/20/2018 11:00,11396.62,11450,11291.5,11410.01,1311.16,14910406.89
2/20/2018 12:00,11400,11499,11400,11412.14,851.79,9762843.89
2/20/2018 13:00,11412.14,11595,11411,11542.32,1270.68,14631815.65
2/20/2018 14:00,11542.32,11570,11461,11519,1081.75,12464817.11
2/20/2018 15:00,11519,11530.15,11378,11516.99,1468.3,16813162.91
2/20/2018 16:00,11516.99,11625,11494.29,11579.99,1749.48,20256025.12
2/20/2018 17:00,11579.99,11719,11573,11693.14,1674.52,19522346.62
2/20/2018 18:00,11693.14,11748.01,11600.49,11690.38,1631,19075583.32
2/20/2018 19:00,11690.38,11722.09,11543.5,11668,1544.57,17971624.78
2/20/2018 20:00,11668,11739,11626.68,11723.98,1033.44,12085193.81
2/20/2018 21:00,11723.98,11741.47,11679.99,11715,974.45,11408190.83
2/20/2018 22:00,11715,11786.01,11250,11375.81,3025.37,34875157.26
2/20/2018 23:00,11375.81,11432,11100.59,11200.99,5078,57176740.23
2/21/2018 0:00,11200.99,11200.99,10811.7,11091.82,5337.63,58676892.91
2/21/2018 1:00,11091.82,11304.03,10985,11079.54,3155.16,35229111.76
2/21/2018 2:00,11079.54,11130,10887.54,11042.84,2812.19,30927808.68
2/21/2018 3:00,11042.84,11147.17,10851.67,10915.34,2266.52,24969650.32
2/21/2018 4:00,10915.34,10920.12,10635.57,10746.09,3428.3,36890652.99
2/21/2018 5:00,10746.09,10909,10686.08,10810,2087.13,22548135.23
2/21/2018 6:00,10810,11090.01,10750.72,11073.06,2493.63,27296745.36
2/21/2018 7:00,11073.06,11140,10950,11125,1426.39,15783848.24
2/21/2018 8:00,11125,11128,10887,11021.7,1499.16,16482217.38
2/21/2018 9:00,11021.7,11185.19,10937.16,11167.03,1388.01,15366917
2/21/2018 10:00,11167.03,11175,10850,10963.12,2154.27,23640811.91
2/21/2018 11:00,10963.12,11060,10910,10948,1246.14,13689283.43
2/21/2018 12:00,10948,11069,10946.16,11034,1118.89,12308322.09
2/21/2018 13:00,11034,11109,10700,10733.9,2805.64,30567605.86
2/21/2018 14:00,10739.45,10789.99,10451,10636,4539.54,48059216.24
2/21/2018 15:00,10636,10665,10407.09,10540.31,3321.53,34924072.51
2/21/2018 16:00,10540.31,10569.9,10312.12,10428.06,3844.77,40094076.23
2/21/2018 17:00,10428.06,10542.1,10369,10522.8,2576.72,26960358.84
2/21/2018 18:00,10522.8,10675.51,10486.96,10501.04,2422.46,25663497.11
2/21/2018 19:00,10501.04,10571,10353.15,10385.5,1917.3,20038047.19
2/21/2018 20:00,10385.5,10466,10200,10379.56,3184.2,32788511.33
2/21/2018 21:00,10378.03,10415.73,10229.97,10257.65,1747.51,18066266.65
2/21/2018 22:00,10257.65,10486,10230,10460,2029.12,21026078.12
2/21/2018 23:00,10460,10562,10360,10437.6,1895.9,19843733.93
2/22/2018 0:00,10437.6,10493.33,10296,10480.02,1506.89,15644660.95
2/22/2018 1:00,10480.02,10660,10480.02,10634.25,1960.63,20716989.23
2/22/2018 2:00,10634.25,10799,10559.8,10730,2341.04,25069045.01
2/22/2018 3:00,10730,10786.52,10641.09,10711.84,1655.92,17753082.01
2/22/2018 4:00,10711.84,10750,10583.33,10720,1271.65,13563503.12
2/22/2018 5:00,10720,10870,10709.59,10759,1828.67,19756411.37
2/22/2018 6:00,10759,10933.44,10752.9,10862.96,1640.87,17832493.3
2/22/2018 7:00,10860.02,10897,10520,10600,2442.7,26063846.97
2/22/2018 8:00,10600,10670,10388.94,10390.14,1886.34,19890986.69
2/22/2018 9:00,10390.14,10548.03,10300,10335,2485.76,25932382.84
2/22/2018 10:00,10335,10388,10076,10116.59,4169.18,42411295.66
2/22/2018 11:00,10116.59,10288.99,10115.96,10259.87,2480.14,25359320.5
2/22/2018 12:00,10259.87,10318,9847.77,9883.01,4316.55,43317691.5
2/22/2018 13:00,9883.01,9963.49,9739,9894.35,5948.03,58557593.52
2/22/2018 14:00,9894.35,10035,9711,9875,4470.02,44220461.29
2/22/2018 15:00,9875,10118,9850.98,9980.98,3660.34,36559263.41
2/22/2018 16:00,9980.98,10048.33,9864.5,9896.96,2812.86,28012388.03
2/22/2018 17:00,9896.96,9936.21,9679,9840,3163.46,31019501.8
2/22/2018 18:00,9840,9944.94,9780,9868.95,1829.45,18040387.21
2/22/2018 19:00,9868.95,10036.5,9830,10027.7,1868.11,18538638.25
2/22/2018 20:00,10027.7,10089.96,9929.43,10065.02,1453.06,14550251.03
2/22/2018 21:00,10065.02,10127,9800,9860,2409.18,23962156.5
2/22/2018 22:00,9860,9938.98,9789,9925,1264.52,12483019.23
2/22/2018 23:00,9925,9939,9792,9812,1294.92,12781230.66
2/23/2018 0:00,9811.04,9818.18,9613.01,9641.79,2867.29,27764489.62
2/23/2018 1:00,9641.79,9730,9570.19,9703.12,2609.79,25140735.04
2/23/2018 2:00,9703.12,9766,9627.2,9726.2,1826.62,17737634.81
2/23/2018 3:00,9726.2,9825.91,9645,9807.89,1853.74,18034086
2/23/2018 4:00,9807.89,9924,9786,9816.2,2455.17,24209398.19
2/23/2018 5:00,9816.2,9989,9751.44,9787,2153.48,21304410.11
2/23/2018 6:00,9787,9828,9656,9825,2141.03,20867807.72
2/23/2018 7:00,9825,9885,9771.01,9865.66,1467.67,14430454.44
2/23/2018 8:00,9865.66,9945.96,9857.34,9914.32,1781.19,17638358.73
2/23/2018 9:00,9914.32,10150,9895,10092,2472.43,24797385.29
2/23/2018 10:00,10092,10190,9925.18,9987.29,2912.11,29332958.16
2/23/2018 11:00,9987.29,10230,9938,10180.06,2817.07,28496410.63
2/23/2018 12:00,10180.06,10256,10088.1,10205,2496.75,25406899.21
2/23/2018 13:00,10205,10260.1,10152.98,10218,2083.31,21268743.32
2/23/2018 14:00,10218,10435,10212.07,10330,3537.11,36575767.17
2/23/2018 15:00,10330,10377.53,10224.33,10292,1788.29,18419854.34
2/23/2018 16:00,10292,10300.92,10024,10064.76,3200,32434009.38
2/23/2018 17:00,10064.76,10140,10021.83,10110.28,1605.36,16180157.75
2/23/2018 18:00,10110.28,10234.04,10091,10180.04,1638.64,16667776.98
2/23/2018 19:00,10180.04,10201.01,10004.09,10033,1710.61,17250637.57
2/23/2018 20:00,10033,10045,9868.12,9950.18,2166.07,21481671.91
2/23/2018 21:00,9950.18,10000,9868.12,9875,1200.36,11936561.21
2/23/2018 22:00,9875,10145,9857.75,10140.05,1295.12,12951384.11
2/23/2018 23:00,10135.5,10230,10080,10131.04,1619.94,16436429.64
2/24/2018 0:00,10131.04,10341.74,10081.41,10323.64,1668.5,17125924.78
2/24/2018 1:00,10323.64,10350,10228,10343,1117.77,11492559.5
2/24/2018 2:00,10343,10468,10340.64,10436,1902.27,19802898.93
2/24/2018 3:00,10420,10435,10285,10400,1403.12,14522098.04
2/24/2018 4:00,10400,10496.97,10380,10382,1494.11,15609448.99
2/24/2018 5:00,10382,10470,10348,10458,873.36,9096688.36
2/24/2018 6:00,10458,10488,10090.02,10138.88,2534.77,25999078.71
2/24/2018 7:00,10138.88,10153.41,9938.98,10119.16,2606.52,26146595.26
2/24/2018 8:00,10119.16,10124.28,9964,10009.02,1493.74,14990581
2/24/2018 9:00,10009.02,10155,9999.99,10037.99,1208.24,12205911.3
2/24/2018 10:00,10037.99,10038,9720,9813.46,2952.84,29020815.64
2/24/2018 11:00,9808.76,9845.11,9669.94,9757,1701.51,16632928.57
2/24/2018 12:00,9757,9839,9669,9782.64,1368.82,13364753.2
2/24/2018 13:00,9782.64,9782.64,9556,9630.14,2144.45,20675282.61
2/24/2018 14:00,9630.14,9811,9570.37,9748.25,1926.1,18731235.21
2/24/2018 15:00,9748.25,9837.91,9720.33,9752.07,1057.59,10342820.96
2/24/2018 16:00,9752.07,9821.96,9625,9777.39,1251.08,12166313.31
2/24/2018 17:00,9777.39,9797.85,9624.55,9632.04,892.95,8661359.28
2/24/2018 18:00,9632.04,9725,9557.57,9560.26,1047.31,10091185.39
2/24/2018 19:00,9560.26,9648,9515,9570,1089.21,10430577.57
2/24/2018 20:00,9570,9571.21,9352,9386,2279.26,21491221.67
2/24/2018 21:00,9386,9515.32,9380,9494.79,1160.22,10973743.77
2/24/2018 22:00,9494.79,9686,9430,9580.15,1344.69,12884794.18
2/24/2018 23:00,9580.15,9737,9580.15,9694.51,1082.9,10472952.59
2/25/2018 0:00,9694.51,9695,9545,9602.38,900.33,8657928.87
2/25/2018 1:00,9602.38,9779,9602,9756,828.33,8053864.37
2/25/2018 2:00,9756.01,9756.01,9560.75,9591.03,995.69,9623228.3
2/25/2018 3:00,9591.03,9623,9487,9559.01,1064.55,10175111.5
2/25/2018 4:00,9559.01,9734.43,9534.5,9689,929.97,9000858.6
2/25/2018 5:00,9689,9730,9610,9709.99,730.01,7069808.46
2/25/2018 6:00,9709.99,9847,9709.99,9770,1330.74,13023625.91
2/25/2018 7:00,9770,9833.92,9668.16,9727.3,1150.24,11234521.42
2/25/2018 8:00,9727.3,9787.6,9571.06,9603,1168.07,11316956.63
2/25/2018 9:00,9603,9650,9534.82,9612,1164.75,11170410.53
2/25/2018 10:00,9612,9719.98,9568,9660,1011.69,9754283.49
2/25/2018 11:00,9660,9745,9625.3,9665.99,895.92,8676003.24
2/25/2018 12:00,9665.99,9700,9500,9529,1423.37,13635622.53
2/25/2018 13:00,9529,9603,9405,9465.93,1415.68,13442119.95
2/25/2018 14:00,9465.93,9517.05,9366,9373.98,1342.54,12671989.58
2/25/2018 15:00,9373.98,9445.58,9300,9390,2004.54,18723351.52
2/25/2018 16:00,9390,9450,9354,9379.99,1066.34,10028335.85
2/25/2018 17:00,9379.99,9465.01,9330,9359.59,1044.03,9796015.89
2/25/2018 18:00,9359.59,9430,9274.8,9410.02,1357.7,12690193.79
2/25/2018 19:00,9410.02,9512,9380.05,9473.09,1008.67,9543683.89
2/25/2018 20:00,9473.09,9600,9432.34,9562,974.73,9293218.55
2/25/2018 21:00,9562,9620,9480,9563.5,1004.55,9604636.75
2/25/2018 22:00,9563.5,9670,9507.84,9660,997.13,9567638.28
2/25/2018 23:00,9660,9670,9517.03,9590,836.53,8026024.47
2/26/2018 0:00,9590,9620.05,9510.06,9578.99,705.74,6757696.92
2/26/2018 1:00,9578.99,9718.99,9568.25,9708.01,939.36,9065820.49
2/26/2018 2:00,9717.7,9754.98,9653,9705,973.57,9451688.17
2/26/2018 3:00,9705,9719.44,9550,9590,876.3,8437458.71
2/26/2018 4:00,9590,9675,9538.76,9659.57,860.71,8273602.95
2/26/2018 5:00,9659.57,9676,9558,9618,749.88,7208038.25
2/26/2018 6:00,9618,9627,9391.98,9418.41,1036.38,9845092.26
2/26/2018 7:00,9418.41,9491.99,9379.01,9454.49,852.65,8046349.29
2/26/2018 8:00,9454.49,9472,9350,9429.61,997.54,9376131.25
2/26/2018 9:00,9429.61,9528.05,9429.41,9471,1022.97,9713923.34
2/26/2018 10:00,9471,9691.87,9463.74,9689,1314.14,12602114.76
2/26/2018 11:00,9689,9745.83,9630,9715.99,1421.62,13779121.3
2/26/2018 12:00,9715.99,9899,9640.01,9859.96,1334.44,12967378.84
2/26/2018 13:00,9859.96,10237.06,9847,10114.94,4791.24,48334695.44
2/26/2018 14:00,10114.94,10344,10100.5,10200,3010.62,30756218.99
2/26/2018 15:00,10200,10271,10139.99,10257,1419.8,14493228.12
2/26/2018 16:00,10260.92,10400,10162,10170.11,2235.74,22990372.23
2/26/2018 17:00,10170.11,10225,10121,10205,1266.29,12878574.23
2/26/2018 18:00,10205,10272.1,10169.74,10251.07,964.64,9859427.04
2/26/2018 19:00,10251.07,10317.37,10201.3,10238.62,768.32,7881888.8
2/26/2018 20:00,10238.62,10295,10160,10295,836.86,8550932.2
2/26/2018 21:00,10295,10444.32,10243.99,10354.62,1628.55,16887272.2
2/26/2018 22:00,10354.62,10420,10302.3,10363.46,919.51,9534745.13
2/26/2018 23:00,10363.46,10390,10270.19,10324,902.58,9322961.42
2/27/2018 0:00,10324,10419.7,10295.1,10372.13,850.35,8807398.11
2/27/2018 1:00,10372.13,10383,10167.23,10195,1264.6,12970464.66
2/27/2018 2:00,10195,10239.8,10121,10149.64,1321.84,13454087.37
2/27/2018 3:00,10149.64,10315.43,10142.3,10270,825.77,8461280.67
2/27/2018 4:00,10270,10340.45,10260.3,10311.99,773.42,7968620.53
2/27/2018 5:00,10311.99,10348,10217,10323.15,940.29,9677632.25
2/27/2018 6:00,10323.15,10363,10233,10306,949.97,9786990.31
2/27/2018 7:00,10306,10650,10300.01,10600,2182.47,22854824.98
2/27/2018 8:00,10600,10750,10587.97,10700,2320.2,24796092.24
2/27/2018 9:00,10700,10780,10650,10735.02,1368.2,14659992.19
2/27/2018 10:00,10735.02,10749.6,10556.91,10620,1511.84,16094655.19
2/27/2018 11:00,10620,10750,10620,10695,1067.82,11416891.41
2/27/2018 12:00,10695,10745,10658.69,10693.99,1016.51,10877204.26
2/27/2018 13:00,10693.99,10851.5,10681.01,10851.04,1607.54,17312054.47
2/27/2018 14:00,10851.04,10870,10659.2,10680,1836.84,19721232.38
2/27/2018 15:00,10680,10689,10463.18,10568.01,2600.32,27449050.04
2/27/2018 16:00,10568.01,10665,10559.32,10629.97,1052.67,11166690.72
2/27/2018 17:00,10629.97,10639,10570,10585,701.67,7439633.95
2/27/2018 18:00,10585,10642,10576.09,10638.29,497.17,5279209.25
2/27/2018 19:00,10638.29,10769,10638.29,10697,921.51,9862921.56
2/27/2018 20:00,10697,10722.06,10600,10675.22,625.31,6677617.4
2/27/2018 21:00,10675.22,10765.59,10657.01,10735.8,644.11,6903450.57
2/27/2018 22:00,10735.8,10792.4,10700,10737.03,784.37,8428516.28
2/27/2018 23:00,10737.03,10759,10560.01,10569.04,825.83,8807086.53
2/28/2018 0:00,10569.04,10686.01,10551,10663.1,714.54,7586994.55
2/28/2018 1:00,10663.1,10722.88,10606.65,10701.01,602.38,6441495.28
2/28/2018 2:00,10701.01,10785,10650.82,10687,700.33,7511785.95
2/28/2018 3:00,10687,10977.95,10683,10919.9,2176.54,23722010.84
2/28/2018 4:00,10919.9,11000,10870,10903,1113.89,12189301.4
2/28/2018 5:00,10903,10974.99,10870,10947.66,716.5,7833234.88
2/28/2018 6:00,10947.66,11098,10802,10823,2542.09,27834952.76
2/28/2018 7:00,10816,10832.61,10669,10748.86,1987.33,21374322.29
2/28/2018 8:00,10748.86,10828,10519.4,10520.72,1716.82,18314624.25
2/28/2018 9:00,10525,10656,10476.28,10594.99,2112.75,22297036.8
2/28/2018 10:00,10594.99,10627.56,10489.49,10574,1023.3,10806831.09
2/28/2018 11:00,10574,10665.03,10515,10570.95,835.54,8849505.69
2/28/2018 12:00,10570.95,10619.35,10375.54,10400.01,1678.55,17574281.8
2/28/2018 13:00,10400.01,10509,10378,10456.12,1297.85,13579219.91
2/28/2018 14:00,10456.12,10584.9,10426.03,10528,905.81,9520750.92
2/28/2018 15:00,10528,10580,10465.55,10511.07,705.47,7426539.41
2/28/2018 16:00,10506.85,10541,10408,10415,848.91,8886835.15
2/28/2018 17:00,10415,10486.21,10400,10447.83,944.15,9863774.63
2/28/2018 18:00,10447.83,10556,10436.4,10480.98,833.49,8760770.24
2/28/2018 19:00,10480.98,10570.89,10474.79,10560.02,479.54,5041424.03
2/28/2018 20:00,10560.02,10691.32,10537.64,10670,923.32,9823239.18
2/28/2018 21:00,10670,10722,10520.53,10520.53,989.14,10527234.61
2/28/2018 22:00,10520.53,10574.63,10429.11,10430.03,722.63,7589717.67
2/28/2018 23:00,10430.03,10469.69,10300,10326.76,1747.32,18085820.26
3/1/2018 0:00,10326.76,10421,10240,10410,1394.74,14391100.41
3/1/2018 1:00,10410,10420,10319.22,10418,771.71,8008982.77
3/1/2018 2:00,10418,10464.99,10288.3,10331,865.39,8971922.53
3/1/2018 3:00,10331,10394.41,10291,10356.03,621,6426982.03
3/1/2018 4:00,10356.03,10490,10356,10440.73,856.24,8929146.96
3/1/2018 5:00,10440.73,10461.41,10380,10412.97,511.69,5332304.23
3/1/2018 6:00,10412.97,10425.99,10335.96,10417.52,589.81,6127638.65
3/1/2018 7:00,10417.52,10592.85,10409,10549.33,1107.93,11653370.49
3/1/2018 8:00,10549.33,10691.08,10549.33,10652.75,1192.02,12682609.44
3/1/2018 9:00,10652.75,10675,10581,10619.98,738.07,7843439.22
3/1/2018 10:00,10619.98,10738.94,10612.98,10738.94,1028.11,10984441.89
3/1/2018 11:00,10738.94,10745,10652,10671.93,748.35,8010692.29
3/1/2018 12:00,10671.93,10722,10591.16,10640.7,814.45,8689018.34
3/1/2018 13:00,10640.7,10817.94,10631.02,10780,1487.35,15987683.09
3/1/2018 14:00,10780,10831,10750.03,10788.86,977.01,10537561.38
3/1/2018 15:00,10788.86,10790,10667.09,10717,964.42,10327513.45
3/1/2018 16:00,10717,10774,10700.01,10762.69,648.77,6969437.41
3/1/2018 17:00,10762.69,10858,10710.37,10850,877.03,9461683.69
3/1/2018 18:00,10850,10938,10811,10915.57,1218.91,13252990.59
3/1/2018 19:00,10915.57,10945,10848.24,10880,890.52,9699997
3/1/2018 20:00,10880,11050,10869,11028,1464.21,16069638.21
3/1/2018 21:00,11028,11060.41,10856,10918,1309.25,14369469.69
3/1/2018 22:00,10918,10985.25,10789.26,10970,1317.93,14329858.63
3/1/2018 23:00,10970,10994.5,10877.97,10920,999.58,10942495.95
3/2/2018 0:00,10920,11087.8,10920,11046.06,1258.9,13868321.65
3/2/2018 1:00,11046.06,11200,10964.09,11178.6,1932.19,21477937.48
3/2/2018 2:00,11178.6,11189.6,11031.15,11047.56,1383.14,15371021.76
3/2/2018 3:00,11047.56,11140,11044.93,11117.97,912.61,10125988.02
3/2/2018 4:00,11117.97,11152,10955,10988.72,1226.15,13538038.9
3/2/2018 5:00,10988.72,11017,10901.01,10990.01,1130.86,12391826.55
3/2/2018 6:00,10990.01,11148,10990.01,11102.12,960.46,10642311.63
3/2/2018 7:00,11102.12,11159.01,11000.5,11080.42,772.1,8560173.08
3/2/2018 8:00,11080.42,11139.1,11010.19,11110,850,9433985.93
3/2/2018 9:00,11110,11111.97,10862.95,10883.22,1424.17,15605580.07
3/2/2018 10:00,10883.22,10945,10826.52,10920.77,869.17,9467460.68
3/2/2018 11:00,10920.77,10935.52,10838.02,10898.95,722.94,7868305.87
3/2/2018 12:00,10898.95,11020,10892,11018.2,768.26,8424409.94
3/2/2018 13:00,11018.2,11050,10921.37,10967,655.2,7193247.98
3/2/2018 14:00,10967,10975,10770,10775.01,1413.36,15311046.64
3/2/2018 15:00,10774.99,10860,10774.99,10855.34,687.18,7444030
3/2/2018 16:00,10855.34,10885,10780,10864,612.2,6626899.04
3/2/2018 17:00,10864,10918,10835.01,10912.26,532.47,5789262.45
3/2/2018 18:00,10912.26,10950,10853.03,10909.99,640.26,6977055.21
3/2/2018 19:00,10909.99,10950,10837.97,10937,508.39,5539885.4
3/2/2018 20:00,10937,11095,10890.81,11064.86,1063.07,11706799.11
3/2/2018 21:00,11064.86,11086.25,10987,11049.85,578.07,6381805.87
3/2/2018 22:00,11049.85,11130,11026.01,11120,565.98,6270307.15
3/2/2018 23:00,11120,11130,10943.11,11039,859.83,9495227.22
3/3/2018 0:00,11039,11120,11015.01,11106.29,574.24,6365288.19
3/3/2018 1:00,11106.29,11273.22,11106.06,11220,1610.9,18040872.17
3/3/2018 2:00,11220,11396.7,11180.01,11322,1442.02,16293686.33
3/3/2018 3:00,11322,11360,11261,11324,869.82,9847061.85
3/3/2018 4:00,11324,11415.16,11312,11371.6,821.79,9344701.63
3/3/2018 5:00,11371.6,11400,11301.1,11323.98,910.78,10323739.75
3/3/2018 6:00,11324.76,11413,11314,11327.34,856.3,9732565.62
3/3/2018 7:00,11327.98,11396.21,11310.95,11317,568.88,6457059.28
3/3/2018 8:00,11317,11360,11245.5,11344.99,1020.62,11525421.61
3/3/2018 9:00,11344.99,11382.32,11282.69,11328.1,811.6,9205845.31
3/3/2018 10:00,11328.1,11373.22,11300.22,11333,534.71,6062700.14
